name,state_abbr,Year,state_abbr,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,TotalCrime
Florida       ,FL,2006,FL,18089888,129602,1129,6475,               ,34147,87851,721101,170873,473774,76454,1701406
Florida       ,FL,2007,FL,18251243,131878,1202,6149,               ,38155,86372,746249,181836,490783,73630,1756254
Florida       ,FL,2008,FL,18328340,126256,1168,5972,               ,36268,82848,758889,188472,506902,63515,1770290
Florida       ,FL,2009,FL,18537969,113541,1017,5501,               ,30911,76112,712010,181884,479867,50259,1651102
Florida       ,FL,2010,FL,18838613,101969,987,5373,               ,26086,69523,669035,169119,458454,41462,1542008
Florida       ,FL,2011,FL,19082262,98198,984,5273,               ,25622,66319,671200,170171,461408,39621,1538796
Florida       ,FL,2012,FL,19320749,94087,1009,5260,               ,23889,63929,632988,153563,442095,37330,1454150
Florida       ,FL,2013,FL,19600311,91993,972,4765,6767,23200,61054,607170,138915,433344,34911,1403091
Florida       ,FL,2014,FL,19905569,91345,982,5038,7132,21621,61610,583774,121379,426197,36198,1355276
Florida       ,FL,2015,FL,20244914,93625,1041,5396,7552,21137,63895,570270,109268,420341,40661,1333186
Florida       ,FL,2016,FL,20656589,88700,1111,7598,7598,20175,59816,553812,100325,410352,43135,1292622
Florida       ,FL,2017,FL,20976812,85606,1057,               ,7936,18597,58016,527125,88835,395375,42915,1225462
Florida       ,FL,2018,FL,21299325,81980,1107,               ,8438,16884,55551,486017,71933,372919,41165,1135994
Georgia       ,GA,1979,GA,5118000,28594,877,2216,               ,10939,14562,248641,81579,145758,21304,554470
Georgia       ,GA,1980,GA,5400851,29993,743,2391,               ,10670,16189,272652,91773,160764,20115,605290
Georgia       ,GA,1981,GA,5569000,30527,960,2362,               ,10938,16267,282926,93121,171170,18635,626906
Georgia       ,GA,1982,GA,5639000,26963,713,2242,               ,8716,15292,267097,84469,165049,17579,588120
Georgia       ,GA,1983,GA,5732000,26179,483,2021,               ,8267,15408,232062,72614,143398,16050,516482
Georgia       ,GA,1984,GA,5837000,27935,546,2356,               ,8414,16619,234621,70310,147251,17060,525112
Georgia       ,GA,1985,GA,5976000,30311,620,2587,               ,9812,17292,275070,81070,171950,22050,610762
Georgia       ,GA,1986,GA,6104000,35869,686,2678,               ,13056,19449,297130,88695,182171,26264,665998
Georgia       ,GA,1987,GA,6222000,35868,735,2681,               ,13014,19438,324511,96572,197302,30637,720758
Georgia       ,GA,1988,GA,6401000,42589,748,2970,               ,15593,23278,362376,103106,223768,35502,809930
Georgia       ,GA,1989,GA,6436000,47357,820,3150,               ,17450,25937,407868,110215,255578,42075,910450
Georgia       ,GA,1990,GA,6478216,48996,767,3472,               ,17067,27690,389165,104905,240623,43637,876322
Georgia       ,GA,1991,GA,6623000,48894,849,2800,               ,17762,27483,381165,100317,240359,40489,860118
Georgia       ,GA,1992,GA,6751000,49496,741,3057,               ,16863,28835,382934,97402,246619,38913,864860
Georgia       ,GA,1993,GA,6917000,50019,789,2448,               ,17154,29628,378348,90423,246849,41076,856734
Georgia       ,GA,1994,GA,7055000,47103,703,2448,               ,15703,28249,376926,81406,256208,39312,848058
Georgia       ,GA,1995,GA,7201000,47317,683,2539,               ,14777,29318,385005,76324,264872,43809,864644
Georgia       ,GA,1996,GA,7353000,46966,630,2357,               ,15100,28879,416986,81968,288803,46215,927904
Georgia       ,GA,1997,GA,7486000,45408,563,2328,               ,15473,27044,388155,81320,262263,44572,867126
Georgia       ,GA,1998,GA,7642000,43762,618,2322,               ,14308,26514,373717,75720,255459,42538,834958
Georgia       ,GA,1999,GA,7788240,41585,583,2319,               ,12962,25721,359383,71429,247834,40120,801936
Georgia       ,GA,2000,GA,8186453,41319,651,1968,               ,13250,25450,347630,68488,240440,38702,777898
Georgia       ,GA,2001,GA,8405677,41671,598,2180,               ,14402,24491,347872,71799,238484,37589,779086
Georgia       ,GA,2002,GA,8544005,39271,606,2108,               ,13432,23125,346559,73932,234591,38036,771660
Georgia       ,GA,2003,GA,8676460,39435,657,2234,               ,14043,22501,369589,79001,247196,43392,818048
Georgia       ,GA,2004,GA,8918129,40217,613,2387,               ,13656,23561,376656,82992,249426,44238,833746
Georgia       ,GA,2005,GA,9132553,40725,564,2143,               ,14041,23977,378534,84463,249594,44477,838518
Georgia       ,GA,2006,GA,9363941,44754,605,2169,               ,15511,26469,362712,85140,234445,43127,814932
Georgia       ,GA,2007,GA,9544750,46917,720,2198,               ,17291,26708,371248,90294,238436,42518,836330
Georgia       ,GA,2008,GA,9685744,47353,640,2334,               ,17808,26571,387917,100564,247709,39644,870540
Georgia       ,GA,2009,GA,9829211,42073,566,2323,               ,14631,24553,360985,98606,229216,33163,806116
Georgia       ,GA,2010,GA,9712157,39068,555,2107,               ,12372,24034,353449,96947,226161,30341,785034
Georgia       ,GA,2011,GA,9812460,36762,549,2066,               ,12266,21881,357235,96014,231543,29678,787994
Georgia       ,GA,2012,GA,9915646,37675,583,2143,               ,12502,22447,339473,86992,223875,28606,754296
Georgia       ,GA,2013,GA,9994759,37519,563,2022,2891,12704,21361,339808,83459,229190,27159,756676
Georgia       ,GA,2014,GA,10097132,38955,607,2209,3147,12786,22415,339146,78029,233359,27758,758411
Georgia       ,GA,2015,GA,10199398,38891,622,2343,3257,12545,22467,316013,68149,220715,27149,712151
Georgia       ,GA,2016,GA,10313620,40268,682,3509,3381,12114,24091,307305,62715,218127,26463,698655
Georgia       ,GA,2017,GA,10413055,37118,681,               ,2646,9844,23947,297651,55363,216252,26036,669538
Georgia       ,GA,2018,GA,10519475,34355,642,               ,2651,8279,22783,270738,45369,200609,24760,610186
Hawaii        ,HI,1979,HI,915000,2651,66,296,               ,1688,601,63664,16538,40580,6546,132630
Hawaii        ,HI,1980,HI,964680,2889,84,335,               ,1835,635,69291,17822,45564,5905,144360
Hawaii        ,HI,1981,HI,979000,2424,47,340,               ,1453,584,61636,16726,40699,4211,128120
Hawaii        ,HI,1982,HI,994000,2542,31,342,               ,1560,609,62906,16477,42248,4181,130896
Hawaii        ,HI,1983,HI,1023000,2579,57,301,               ,1330,891,56853,13636,38920,4297,118864
Hawaii        ,HI,1984,HI,1039000,2409,34,314,               ,1204,857,54573,12609,38329,3635,113964
Hawaii        ,HI,1985,HI,1054000,2313,43,310,               ,1048,912,52501,12164,37357,2980,109628
Hawaii        ,HI,1986,HI,1062000,2604,51,329,               ,1129,1095,57626,14218,39922,3486,120460
Hawaii        ,HI,1987,HI,1083000,2851,52,393,               ,1061,1345,60157,12515,43678,3964,126016
Hawaii        ,HI,1988,HI,1093000,2810,44,355,               ,919,1492,62650,13726,44946,3978,130920
Hawaii        ,HI,1989,HI,1112000,3004,53,496,               ,925,1530,66723,14939,47374,4410,139454
Hawaii        ,HI,1990,HI,1108229,3113,44,360,               ,1013,1696,64563,13611,46735,4217,135352
Hawaii        ,HI,1991,HI,1135000,2744,45,375,               ,986,1338,65020,14011,47195,3814,135528
Hawaii        ,HI,1992,HI,1160000,2998,42,440,               ,1151,1365,67901,13006,50544,4351,141798
Hawaii        ,HI,1993,HI,1172000,3061,45,394,               ,1214,1408,70505,13310,51912,5283,147132
Hawaii        ,HI,1994,HI,1179000,3091,50,359,               ,1221,1461,75672,14029,55260,6383,157526
Hawaii        ,HI,1995,HI,1187000,3509,56,336,               ,1553,1564,81938,13832,59907,8199,170894
Hawaii        ,HI,1996,HI,1184000,3322,40,326,               ,1606,1350,74639,12781,54701,7157,155922
Hawaii        ,HI,1997,HI,1187000,3299,47,371,               ,1403,1478,68193,12741,48984,6468,142984
Hawaii        ,HI,1998,HI,1193000,2946,24,352,               ,1225,1345,60677,11169,43914,5594,127246
Hawaii        ,HI,1999,HI,1185497,2785,44,354,               ,1044,1343,54539,9421,40458,4660,114648
Hawaii        ,HI,2000,HI,1211537,2954,35,346,               ,1123,1450,60033,10665,43254,6114,125974
Hawaii        ,HI,2001,HI,1227024,3117,32,409,               ,1142,1534,62830,11162,44925,6743,131894
Hawaii        ,HI,2002,HI,1240663,3262,24,372,               ,1210,1656,71976,12722,49344,9910,150476
Hawaii        ,HI,2003,HI,1248755,3400,22,367,               ,1168,1843,65867,11409,44807,9651,138534
Hawaii        ,HI,2004,HI,1262124,3213,33,333,               ,944,1903,60525,10827,41078,8620,127476
Hawaii        ,HI,2005,HI,1273278,3253,24,343,               ,1001,1885,61115,9792,42188,9135,128736
Hawaii        ,HI,2006,HI,1285498,3608,21,353,               ,1144,2090,54247,8724,37784,7739,115710
Hawaii        ,HI,2007,HI,1283388,3544,24,377,               ,1122,2021,52866,9089,37494,6283,112820
Hawaii        ,HI,2008,HI,1288198,3510,26,363,               ,1085,2036,45944,9404,31424,5116,98908
Hawaii        ,HI,2009,HI,1295178,3550,23,385,               ,1030,2112,47516,9244,33415,4857,102132
Hawaii        ,HI,2010,HI,1363359,3603,25,377,               ,1065,2136,45667,8706,31681,5280,98540
Hawaii        ,HI,2011,HI,1378129,3465,20,353,               ,994,2098,43874,8165,31240,4469,94678
Hawaii        ,HI,2012,HI,1390090,3378,21,279,               ,1125,1953,43419,7653,31901,3865,93594
Hawaii        ,HI,2013,HI,1408987,3585,32,366,508,934,2111,45266,7777,32928,4561,98068
Hawaii        ,HI,2014,HI,1420257,3362,20,388,548,952,1842,46022,7470,33003,5549,99156
Hawaii        ,HI,2015,HI,1431603,4201,19,400,561,1203,2418,54346,6557,42010,5779,117494
Hawaii        ,HI,2016,HI,1428683,3452,35,447,619,985,1831,42353,5983,30871,5499,92075
Hawaii        ,HI,2017,HI,1424203,3577,39,               ,567,1077,1894,40392,5549,29574,5269,87938
Hawaii        ,HI,2018,HI,1420491,3532,36,               ,625,946,1925,40772,5631,29492,5649,88608
Idaho         ,ID,1979,ID,905000,2613,49,186,               ,392,1986,35766,9729,23577,2460,76758
Idaho         ,ID,1980,ID,943629,2957,29,211,               ,442,2275,42169,11691,28243,2235,90252
Idaho         ,ID,1981,ID,959000,2717,43,198,               ,362,2114,40733,11255,27423,2055,86900
Idaho         ,ID,1982,ID,965000,2501,24,160,               ,292,2025,36902,9958,25256,1688,78806
Idaho         ,ID,1983,ID,989000,2361,35,181,               ,270,1875,35872,9206,24979,1687,76466
Idaho         ,ID,1984,ID,1001000,2355,34,187,               ,244,1890,34398,8751,24138,1509,73506
Idaho         ,ID,1985,ID,1005000,2360,22,192,               ,269,1877,36916,8917,26170,1829,78552
Idaho         ,ID,1986,ID,1003000,2232,32,201,               ,214,1785,39964,10065,28081,1818,84392
Idaho         ,ID,1987,ID,998000,2138,31,175,               ,242,1690,39342,9748,27923,1671,82960
Idaho         ,ID,1988,ID,999000,2345,36,179,               ,202,1928,37345,8691,26893,1761,79380
Idaho         ,ID,1989,ID,1014000,2582,26,236,               ,152,2168,37278,8843,26825,1610,79720
Idaho         ,ID,1990,ID,1006749,2776,27,275,               ,151,2323,38069,8187,28216,1666,81690
Idaho         ,ID,1991,ID,1039000,3016,19,300,               ,215,2482,40578,8582,30143,1853,87188
Idaho         ,ID,1992,ID,1067000,3003,37,339,               ,229,2398,39636,7934,30023,1679,85278
Idaho         ,ID,1993,ID,1099000,3097,32,388,               ,186,2491,39161,7350,29795,2016,84516
Idaho         ,ID,1994,ID,1133000,3238,40,316,               ,209,2673,42954,8147,32597,2210,92384
Idaho         ,ID,1995,ID,1163000,3745,48,330,               ,279,3088,47444,9069,35560,2815,102378
Idaho         ,ID,1996,ID,1189000,3177,43,313,               ,241,2580,44532,8431,33872,2229,95418
Idaho         ,ID,1997,ID,1210000,3107,39,350,               ,237,2481,44388,9175,32784,2429,94990
Idaho         ,ID,1998,ID,1229000,3468,36,386,               ,264,2782,42185,8518,31385,2282,91306
Idaho         ,ID,1999,ID,1251700,3066,25,417,               ,223,2401,36363,7641,26824,1898,78858
Idaho         ,ID,2000,ID,1293953,3267,16,384,               ,223,2644,37961,7330,28545,2086,82456
Idaho         ,ID,2001,ID,1320585,3211,30,425,               ,245,2511,38181,7507,28285,2389,82784
Idaho         ,ID,2002,ID,1343124,3419,36,497,               ,240,2646,39128,7441,29060,2627,85094
Idaho         ,ID,2003,ID,1367034,3362,26,535,               ,245,2556,40042,7837,29559,2646,86808
Idaho         ,ID,2004,ID,1395140,3452,31,594,               ,241,2586,38799,7671,28389,2739,84502
Idaho         ,ID,2005,ID,1429367,3670,35,577,               ,266,2792,38556,8066,27606,2884,84452
Idaho         ,ID,2006,ID,1466465,3666,35,611,               ,294,2726,35135,7545,25154,2436,77602
Idaho         ,ID,2007,ID,1499402,3841,49,607,               ,243,2942,34124,7131,24727,2266,75930
Idaho         ,ID,2008,ID,1523816,3680,23,579,               ,239,2839,31940,6748,23532,1660,71240
Idaho         ,ID,2009,ID,1545801,3805,24,575,               ,254,2952,31220,6682,23066,1472,70050
Idaho         ,ID,2010,ID,1571102,3464,22,533,               ,213,2696,31436,6513,23594,1329,69800
Idaho         ,ID,2011,ID,1583744,3202,35,444,               ,188,2535,32875,6915,24629,1331,72154
Idaho         ,ID,2012,ID,1595590,3348,30,495,               ,243,2580,31825,7240,23203,1382,70346
Idaho         ,ID,2013,ID,1612843,3471,29,516,674,220,2548,30230,6693,21999,1538,67918
Idaho         ,ID,2014,ID,1634806,3439,32,463,645,203,2559,30440,6466,22297,1677,68221
Idaho         ,ID,2015,ID,1652828,3593,32,508,703,191,2667,28912,6124,20916,1872,65518
Idaho         ,ID,2016,ID,1680026,3876,49,719,719,213,2895,29357,6318,20962,2077,67185
Idaho         ,ID,2017,ID,1718904,4111,42,               ,755,222,3092,28557,5837,20570,2150,65336
Idaho         ,ID,2018,ID,1754208,3983,35,               ,791,200,2957,25636,4940,18732,1964,59238
Illinois      ,IL,1979,IL,11230000,83540,1203,3702,               ,36056,42579,593750,161776,356062,75912,1354580
Illinois      ,IL,1980,IL,11355062,91753,1205,3950,               ,41675,44923,620107,177099,369319,73689,1423720
Illinois      ,IL,1981,IL,11455000,90781,1205,3716,               ,42752,43108,609767,173142,366696,69929,1401096
Illinois      ,IL,1982,IL,11448000,88644,1005,3424,               ,39700,44515,579954,157273,354106,68575,1337196
Illinois      ,IL,1983,IL,11486000,83629,1112,3619,               ,36625,42273,552857,148445,339061,65351,1272972
Illinois      ,IL,1984,IL,11511000,83441,1033,3594,               ,34965,43849,527124,135068,324649,67407,1221130
Illinois      ,IL,1985,IL,11535000,82448,927,4529,               ,33120,43872,530205,131015,331030,68160,1225306
Illinois      ,IL,1986,IL,11533000,93454,1023,4765,               ,37583,50083,548311,136306,339418,72587,1283530
Illinois      ,IL,1987,IL,11582000,92216,967,4443,               ,36406,50400,535126,130147,342492,62487,1254684
Illinois      ,IL,1988,IL,11544000,93557,991,4449,               ,36097,52020,555316,130292,355148,69876,1297746
Illinois      ,IL,1989,IL,11658000,98611,1051,4161,               ,39138,54261,558803,125441,362556,70806,1314828
Illinois      ,IL,1990,IL,11430602,110575,1182,4505,               ,45038,59850,567841,121506,372862,73473,1356832
Illinois      ,IL,1991,IL,11543000,119955,1300,4615,               ,52653,61387,587868,129284,382942,75642,1415646
Illinois      ,IL,1992,IL,11631000,113664,1322,4312,               ,47973,60057,556900,125306,359618,71976,1341128
Illinois      ,IL,1993,IL,11697000,112260,1332,4046,               ,44584,62298,544869,118788,360730,65351,1314258
Illinois      ,IL,1994,IL,11752000,112928,1378,3913,               ,43788,63849,548222,118116,363888,66218,1322300
Illinois      ,IL,1995,IL,11830000,117836,1221,4313,               ,39139,73163,527572,108555,357143,61874,               
Illinois      ,IL,1996,IL,11847000,105482,1179,4548,               ,33106,66649,524777,108185,358515,58077,               
Illinois      ,IL,1997,IL,11896000,102476,1096,4415,               ,33123,63842,509113,103550,350140,55423,               
Illinois      ,IL,1998,IL,12045000,97291,1008,4095,               ,29927,62261,487915,97792,337191,52932,               
Illinois      ,IL,1999,IL,12128370,83621,939,4297,               ,26365,52020,463939,86317,320954,56668,               
Illinois      ,IL,2000,IL,12419293,81196,898,3926,               ,25641,50731,445278,81850,313161,50267,               
Illinois      ,IL,2001,IL,12520227,79270,982,4010,               ,24931,49347,434648,79158,306757,48733,               
Illinois      ,IL,2002,IL,12586447,75759,961,4370,               ,25314,45114,430479,81440,304227,44812,               
Illinois      ,IL,2003,IL,12649087,70376,895,4189,               ,23786,41506,415885,78345,295907,41633,               
Illinois      ,IL,2004,IL,12712016,69365,780,4220,               ,22582,41783,403486,76088,287025,40373,               
Illinois      ,IL,2005,IL,12765427,70496,770,4313,               ,23255,42158,394670,77635,277662,39373,               
Illinois      ,IL,2006,IL,12831970,69498,780,4078,               ,23782,40858,387478,77259,272578,37641,               
Illinois      ,IL,2007,IL,12852548,68528,752,4103,               ,23100,40573,377322,75524,267911,33887,               
Illinois      ,IL,2008,IL,12901563,67780,790,4118,               ,24054,38818,378355,78968,266815,32572,               
Illinois      ,IL,2009,IL,12910409,64185,773,3901,               ,22923,36588,353347,77850,248821,26676,               
Illinois      ,IL,2010,IL,12841980,57132,704,3066,               ,20386,32976,349064,77472,242681,28911,               
Illinois      ,IL,2011,IL,12859752,54523,781,3030,               ,20217,30495,344468,77719,237362,29387,               
Illinois      ,IL,2012,IL,12868192,53556,770,3581,               ,19480,29725,332706,71100,235314,26292,               
Illinois      ,IL,2013,IL,12890552,51956,722,3895,5340,17733,28161,296048,59093,216059,20896,               
Illinois      ,IL,2014,IL,12882189,47775,690,3182,4329,15271,27485,269647,50759,201003,17885,638026
Illinois      ,IL,2015,IL,12839047,49755,754,3602,4926,15056,29019,256962,46846,192424,17692,617036
Illinois      ,IL,2016,IL,12835726,56054,1061,4908,5003,17829,32161,263256,48193,195196,19867,643528
Illinois      ,IL,2017,IL,12786196,55777,983,               ,5424,17731,31639,255108,43355,190860,20893,621770
Illinois      ,IL,2018,IL,12741080,51490,884,               ,5859,14208,30539,246264,39080,187591,19593,595508
Indiana       ,IN,1979,IN,5400000,18254,448,1681,               ,7167,8958,230223,63176,143666,23381,496954
Indiana       ,IN,1980,IN,5461103,20633,485,1808,               ,7720,10620,248619,71720,153297,23602,538504
Indiana       ,IN,1981,IN,5466000,18672,388,1616,               ,7050,9618,229472,63887,147038,18547,496288
Indiana       ,IN,1982,IN,5471000,16444,355,1521,               ,5966,8602,225894,59569,148454,17871,484676
Indiana       ,IN,1983,IN,5479000,15547,286,1509,               ,5474,8278,210725,54147,138929,17649,452544
Indiana       ,IN,1984,IN,5498000,16781,303,1372,               ,5435,9671,199258,51019,128941,19298,432078
Indiana       ,IN,1985,IN,5499000,17014,319,1318,               ,5065,10312,198220,50295,129861,18064,430468
Indiana       ,IN,1986,IN,5504000,16937,329,1424,               ,4954,10230,195233,48802,128404,18027,424340
Indiana       ,IN,1987,IN,5531000,18169,307,1609,               ,4901,11352,209695,52363,137722,19610,455728
Indiana       ,IN,1988,IN,5575000,21187,358,1731,               ,4963,14135,210177,52137,138335,19705,462728
Indiana       ,IN,1989,IN,5593000,22735,353,1804,               ,5671,14907,225592,54201,149514,21877,496654
Indiana       ,IN,1990,IN,5544159,26275,344,2103,               ,5619,18209,233376,52297,156741,24338,519302
Indiana       ,IN,1991,IN,5610000,28349,423,2318,               ,6506,19102,241930,54814,161039,26077,540558
Indiana       ,IN,1992,IN,5662000,28791,464,2398,               ,6921,19008,236584,53907,157181,25496,530750
Indiana       ,IN,1993,IN,5713000,27941,430,2234,               ,6845,18432,227149,48677,154016,24456,510180
Indiana       ,IN,1994,IN,5752000,30205,453,2046,               ,7490,20216,233975,48921,160043,25011,528360
Indiana       ,IN,1995,IN,5803000,30451,466,1930,               ,7844,20211,238317,47676,163618,27023,537536
Indiana       ,IN,1996,IN,5841000,31366,420,1992,               ,7249,21705,231376,45782,160777,24817,525484
Indiana       ,IN,1997,IN,5864000,30179,430,1928,               ,7763,20058,231723,48182,158442,25099,523804
Indiana       ,IN,1998,IN,5899000,25423,454,1952,               ,6561,16456,220529,46552,152790,21187,491904
Indiana       ,IN,1999,IN,5942901,22261,391,1607,               ,6496,13767,201547,42463,138794,20290,447616
Indiana       ,IN,2000,IN,6080485,21230,352,1759,               ,6282,12837,206905,41108,144707,21090,456270
Indiana       ,IN,2001,IN,6126743,22734,413,1716,               ,7171,13434,211548,42758,147291,21499,468564
Indiana       ,IN,2002,IN,6156913,22001,362,1843,               ,6612,13184,208965,42605,146073,20287,461932
Indiana       ,IN,2003,IN,6199571,21842,338,1720,               ,6401,13383,208039,41582,145686,20771,459762
Indiana       ,IN,2004,IN,6226537,20294,316,1803,               ,6373,11802,211929,42168,148670,21091,464446
Indiana       ,IN,2005,IN,6266019,20302,356,1856,               ,6809,11281,216778,43756,151278,21744,474160
Indiana       ,IN,2006,IN,6313520,20303,361,1811,               ,7175,10956,217783,45538,150655,21590,476172
Indiana       ,IN,2007,IN,6345289,21310,350,1738,               ,7845,11377,213887,46485,147999,19403,470394
Indiana       ,IN,2008,IN,6376792,21525,322,1711,               ,7580,11912,213639,48805,147334,17500,470328
Indiana       ,IN,2009,IN,6423113,21455,312,1621,               ,7347,12175,199907,48880,137190,13837,442724
Indiana       ,IN,2010,IN,6490622,20983,268,1760,               ,6559,12396,199274,48570,137204,13500,440514
Indiana       ,IN,2011,IN,6516353,21619,306,1758,               ,6977,12578,206016,50571,140630,14815,455270
Indiana       ,IN,2012,IN,6537782,22544,307,1661,               ,6601,13975,197994,47689,136668,13637,441076
Indiana       ,IN,2013,IN,6570713,23627,357,1623,2241,7114,13915,187472,42754,130534,14184,423821
Indiana       ,IN,2014,IN,6597880,24105,333,1608,2197,6894,14681,174909,36909,124144,13856,399636
Indiana       ,IN,2015,IN,6612768,25373,370,1757,2386,7081,15536,171878,34404,123940,13534,396259
Indiana       ,IN,2016,IN,6634007,26516,431,2501,2449,7291,16345,168460,33567,120454,14439,392453
Indiana       ,IN,2017,IN,6660082,26307,413,               ,2612,7035,16247,158932,29799,114395,14738,370478
Indiana       ,IN,2018,IN,6691878,25581,438,               ,2370,5939,16834,145838,25268,105242,15328,342838
Kansas        ,KS,1979,KS,2369000,8376,130,626,               ,2423,5197,107605,31504,69622,6479,231962
Kansas        ,KS,1980,KS,2354783,9168,163,742,               ,2664,5599,117492,35826,75268,6398,253320
Kansas        ,KS,1981,KS,2381000,8796,151,733,               ,2611,5301,119880,36768,77039,6073,257352
Kansas        ,KS,1982,KS,2408000,8088,138,596,               ,2095,5259,111156,32382,73416,5358,238488
Kansas        ,KS,1983,KS,2425000,7919,137,627,               ,2038,5117,101928,28318,68735,4875,219694
Kansas        ,KS,1984,KS,2438000,8147,89,669,               ,1745,5644,97646,25577,67028,5041,211586
Kansas        ,KS,1985,KS,2450000,8716,121,719,               ,1929,5947,98474,25740,67433,5301,214380
Kansas        ,KS,1986,KS,2461000,9076,108,810,               ,1958,6200,109607,29229,74029,6349,237366
Kansas        ,KS,1987,KS,2476000,8932,110,808,               ,2032,5982,112488,28177,78043,6268,242840
Kansas        ,KS,1988,KS,2487000,9083,85,779,               ,2136,6083,112280,29321,76927,6032,242726
Kansas        ,KS,1989,KS,2513000,10073,138,917,               ,2508,6510,115146,29871,77802,7473,250438
Kansas        ,KS,1990,KS,2477574,11093,98,1002,               ,2914,7079,117571,28901,80361,8309,257328
Kansas        ,KS,1991,KS,2495000,12465,153,1118,               ,3453,7741,125616,32601,84258,8757,276162
Kansas        ,KS,1992,KS,2523000,12888,151,1042,               ,3277,8418,121334,32639,80526,8169,268444
Kansas        ,KS,1993,KS,2531000,12564,161,1016,               ,3128,8259,113360,28655,76538,8167,251848
Kansas        ,KS,1994,KS,2554000,11314,170,1055,               ,2940,7149,112477,28635,75459,8383,247582
Kansas        ,KS,1995,KS,2565000,10792,159,938,               ,2775,6920,114558,27404,78855,8299,250700
Kansas        ,KS,1996,KS,2572000,10642,170,1096,               ,2476,6900,109772,25239,78145,6388,240828
Kansas        ,KS,1997,KS,2595000,11151,150,1179,               ,2535,7287,122553,24292,91823,6438,267408
Kansas        ,KS,1998,KS,2629000,10972,173,1128,               ,2287,7384,117114,24984,85329,6801,               
Kansas        ,KS,1999,KS,2654052,10159,160,1065,               ,2047,6887,107644,21874,79722,6048,               
Kansas        ,KS,2000,KS,2688418,10470,169,1022,               ,2048,7231,108057,21484,80077,6496,               
Kansas        ,KS,2001,KS,2702125,10909,92,945,               ,2423,7449,105537,20514,77038,7985,232892
Kansas        ,KS,2002,KS,2711769,10229,78,1035,               ,2165,6951,100768,19679,73877,7212,221994
Kansas        ,KS,2003,KS,2724786,10831,125,1085,               ,2247,7374,109276,21973,79471,7832,240214
Kansas        ,KS,2004,KS,2733697,10330,122,1142,               ,1812,7254,109771,20146,81115,8510,240202
Kansas        ,KS,2005,KS,2748172,10701,101,1098,               ,1795,7707,104588,19028,76222,9338,230578
Kansas        ,KS,2006,KS,2764075,11960,125,1279,               ,1878,8678,104260,20086,75450,8724,232440
Kansas        ,KS,2007,KS,2775997,12730,106,1287,               ,2022,9315,102961,20461,73900,8600,231382
Kansas        ,KS,2008,KS,2802134,11554,113,1226,               ,1681,8534,94882,19651,67826,7405,212872
Kansas        ,KS,2009,KS,2818747,11460,125,1179,               ,1786,8370,90930,19473,65499,5958,204780
Kansas        ,KS,2010,KS,2859143,10602,97,1146,               ,1538,7821,89109,19315,63774,6020,199422
Kansas        ,KS,2011,KS,2870386,10209,111,1122,               ,1448,7528,88655,18712,63259,6684,197728
Kansas        ,KS,2012,KS,2885398,10292,85,1105,               ,1493,7609,91066,18874,65413,6779,202716
Kansas        ,KS,2013,KS,2895801,9928,117,1003,1295,1339,7177,85704,17476,61557,6671,192267
Kansas        ,KS,2014,KS,2902507,10235,92,1066,1483,1361,7299,80029,15921,57169,6939,181594
Kansas        ,KS,2015,KS,2906721,11483,126,1226,1684,1823,7850,80059,15619,57435,7005,184310
Kansas        ,KS,2016,KS,2907731,11665,132,1312,1618,1757,8158,82293,14759,60119,7415,189228
Kansas        ,KS,2017,KS,2910689,11654,134,               ,1504,1633,8383,79387,13102,58891,7394,182082
Kansas        ,KS,2018,KS,2911505,12782,113,               ,1567,1543,9559,76686,12537,56305,7844,178936
Kentucky      ,KY,1979,KY,3527000,8748,335,719,               ,3247,4447,103548,32082,62431,9035,224592
Kentucky      ,KY,1980,KY,3641479,9711,321,698,               ,3468,5224,115328,37901,68296,9131,250078
Kentucky      ,KY,1981,KY,3661000,10599,308,766,               ,3687,5838,118690,38893,71194,8603,258578
Kentucky      ,KY,1982,KY,3667000,11550,355,734,               ,3568,6893,119304,37736,73020,8548,261708
Kentucky      ,KY,1983,KY,3714000,11967,364,817,               ,3236,7550,115602,36286,71322,7994,255138
Kentucky      ,KY,1984,KY,3723000,10342,244,826,               ,2631,6641,99803,29234,63860,6709,220290
Kentucky      ,KY,1985,KY,3726000,11384,256,806,               ,2821,7501,98428,28739,62491,7198,219624
Kentucky      ,KY,1986,KY,3728000,12467,248,860,               ,3076,8283,102810,30725,64882,7203,230554
Kentucky      ,KY,1987,KY,3727000,12589,280,781,               ,3361,8167,109284,31571,70532,7181,243746
Kentucky      ,KY,1988,KY,3721000,12284,229,835,               ,2764,8456,104362,30747,66711,6904,233292
Kentucky      ,KY,1989,KY,3727000,13302,293,917,               ,2836,9256,110328,30526,71611,8191,247260
Kentucky      ,KY,1990,KY,3685296,14386,264,1068,               ,2545,10509,107208,28264,71594,7350,243188
Kentucky      ,KY,1991,KY,3713000,16262,253,1315,               ,3084,11610,108430,29576,70885,7969,249384
Kentucky      ,KY,1992,KY,3755000,20107,216,1209,               ,3273,15409,104692,27378,69186,8128,249598
Kentucky      ,KY,1993,KY,3789000,17530,249,1301,               ,3425,12555,105979,28041,69745,8193,247018
Kentucky      ,KY,1994,KY,3827000,16991,244,1350,               ,3595,11802,110725,28718,73449,8558,255432
