"name","state_abbr","Year","population","violent_crime","homicide","robbery","aggravated_assault","property_crime","burglary","larceny","motor_vehicle_theft","mass_shootings"
Missouri      ,MO,1998           ,5439000,30222,399,8116,20244,232284,47455,160363,24466,0
Missouri      ,MO,1999           ,5468338,27353,359,7149,18406,223010,42476,157550,22984,0
Missouri      ,MO,2000           ,5595211,27419,347,7598,18123,225919,41685,159539,24695,0
Missouri      ,MO,2001           ,5637309,30472,372,7771,20946,238411,42977,167420,28014,0
Missouri      ,MO,2002           ,5669544,30557,331,7024,21737,230520,42721,159921,27878,0
Missouri      ,MO,2003           ,5719204,28067,289,6686,19692,233564,41997,161616,29951,0
Missouri      ,MO,2004           ,5759532,28226,354,6630,19763,224629,40472,158264,25893,0
Missouri      ,MO,2005           ,5797703,30477,402,7196,21254,227809,42822,159288,25699,0
Missouri      ,MO,2006           ,5842713,31897,369,7597,22167,224007,44734,153874,25399,0
Missouri      ,MO,2007           ,5878415,32962,367,7728,23082,225113,44897,156319,23897,0
Missouri      ,MO,2008           ,5911605,29701,456,7395,20238,216522,45763,150002,20757,1
Missouri      ,MO,2009           ,5987580,29513,387,7437,20083,201783,43591,140764,17428,0
Missouri      ,MO,2010           ,5995715,27440,420,6185,19390,200858,44197,140526,16135,0
Missouri      ,MO,2011           ,6008984,26888,366,6275,18778,199085,44875,138879,15331,0
Missouri      ,MO,2012           ,6024522,27189,390,5782,19490,199813,42510,140971,16332,0
Missouri      ,MO,2013           ,6044917,26216,369,5486,18056,189655,38797,134514,16344,0
Missouri      ,MO,2014           ,6063827,26882,404,5592,18483,176436,35293,124769,16374,0
Missouri      ,MO,2015           ,6076204,30292,503,6383,20833,173788,34029,122749,17010,1
Missouri      ,MO,2016           ,6091176,31720,538,6576,22049,170661,31716,120649,18296,2
Mississippi   ,MS,1995           ,2697000,13560,348,3530,8628,108195,30505,67967,9723,0
Mississippi   ,MS,1996           ,2716000,13261,301,3646,8333,109581,30755,69299,9527,0
Mississippi   ,MS,1997           ,2731000,12808,358,3741,7644,113644,32429,71887,9328,1
Mississippi   ,MS,1998           ,2752000,11302,315,3394,6567,109345,31498,68525,9322,0
Mississippi   ,MS,1999           ,2768619,9671,213,3091,5211,108560,29109,65919,13532,0
Mississippi   ,MS,2000           ,2844658,10267,255,2703,6290,103644,26918,69758,6968,0
Mississippi   ,MS,2001           ,2859733,10006,282,3294,5283,109609,29821,70315,9473,0
Mississippi   ,MS,2002           ,2866733,9858,264,3356,5111,109584,29593,70468,9523,0
Mississippi   ,MS,2003           ,2882594,9336,267,3016,4974,106867,29564,68307,8996,1
Mississippi   ,MS,2004           ,2900768,8568,227,2503,4677,100980,27661,65440,7879,0
Mississippi   ,MS,2005           ,2908496,8131,214,2405,4365,95231,26866,60873,7492,0
Mississippi   ,MS,2006           ,2910540,9076,231,3259,4547,92853,27117,57406,8330,0
Mississippi   ,MS,2007           ,2918785,8502,202,2896,4371,90887,27223,56473,7191,0
Mississippi   ,MS,2008           ,2938618,8942,236,3079,4669,85488,25506,53730,6252,0
Mississippi   ,MS,2009           ,2951996,8451,194,2969,4297,87327,29559,52329,5439,0
Mississippi   ,MS,2010           ,2970072,7999,204,2777,4087,88596,30453,52784,5359,0
Mississippi   ,MS,2011           ,2977457,8009,232,2496,4418,89809,30722,54179,4908,0
Mississippi   ,MS,2012           ,2986450,7769,213,2277,4460,83933,28084,51520,4329,0
Mississippi   ,MS,2013           ,2992206,8303,217,2413,4649,81548,24969,52192,4387,0
Mississippi   ,MS,2014           ,2993443,8331,259,2405,4585,86887,23898,58515,4474,0
Mississippi   ,MS,2015           ,2989390,8190,253,2312,4467,85785,25068,56446,4271,1
Mississippi   ,MS,2016           ,2985415,8411,237,2433,4459,82521,23489,54725,4307,1
Montana       ,MT,1979           ,786000,1762,33,260,1307,33298,6314,24537,2447,0
Montana       ,MT,1980           ,781592,1740,31,266,1279,37531,7430,27587,2514,0
Montana       ,MT,1981           ,792000,2004,27,302,1500,37746,7651,27874,2221,0
Montana       ,MT,1982           ,801000,1801,31,265,1386,32908,6759,24079,2070,0
Montana       ,MT,1983           ,817000,1737,30,192,1353,36208,7420,26918,1870,0
Montana       ,MT,1984           ,824000,1958,36,226,1526,36380,7070,27080,2230,0
Montana       ,MT,1985           ,826000,1722,48,173,1342,35855,6835,26746,2274,0
Montana       ,MT,1986           ,819000,1289,24,160,963,35393,6491,27142,1760,1
Montana       ,MT,1987           ,809000,1223,33,196,834,35986,6521,27541,1924,0
Montana       ,MT,1988           ,804000,989,21,182,651,33318,5657,25921,1740,0
Montana       ,MT,1989           ,806000,935,23,137,630,31285,5575,23892,1818,0
Montana       ,MT,1990           ,799065,1273,39,173,866,34702,5666,27098,1938,0
Montana       ,MT,1991           ,808000,1130,21,150,799,28347,4231,22449,1667,0
Montana       ,MT,1992           ,824000,1400,24,222,944,36472,5306,29243,1923,0
Montana       ,MT,1993           ,839000,1489,25,272,958,38699,5992,30641,2066,0
Montana       ,MT,1994           ,856000,1516,28,280,975,41445,6178,32817,2450,0
Montana       ,MT,1995           ,870000,1491,35,253,972,40246,5060,32797,2389,0
Montana       ,MT,1996           ,879000,1415,34,261,882,38084,4908,30928,2248,0
Montana       ,MT,1997           ,879000,1161,42,179,769,37592,5002,30411,2179,0
Montana       ,MT,1998           ,880000,1797,18,232,1312,36564,4575,29940,2049,0
Montana       ,MT,1999           ,882779,2090,22,239,1536,29103,3876,23353,1874,0
Montana       ,MT,2000           ,902195,2807,20,203,2276,32198,3624,26678,1896,0
Montana       ,MT,2001           ,905382,3187,34,230,2735,30175,3670,24684,1821,0
Montana       ,MT,2002           ,910372,3197,16,283,2661,28751,3289,23679,1783,0
Montana       ,MT,2003           ,918157,3351,30,298,2777,28428,3722,22800,1906,0
Montana       ,MT,2004           ,926920,2723,30,233,2187,27215,3515,22082,1618,0
Montana       ,MT,2005           ,934737,2634,18,177,2138,29407,3642,23794,1971,0
Montana       ,MT,2006           ,944632,3564,33,233,2950,26986,3380,21659,1947,0
Montana       ,MT,2007           ,957861,3638,27,233,3015,27837,3476,22315,2046,0
Montana       ,MT,2008           ,967440,3013,40,204,2411,26300,3689,20834,1777,0
Montana       ,MT,2009           ,974989,2798,32,228,2181,24826,3686,19528,1612,0
Montana       ,MT,2010           ,990958,2733,25,154,2222,25409,3692,20166,1551,0
Montana       ,MT,2011           ,997667,2755,29,171,2189,23885,3347,19089,1449,0
Montana       ,MT,2012           ,1005494,2803,29,202,2180,26102,3920,20484,1698,0
Montana       ,MT,2013           ,1014864,2924,23,217,2217,26195,4122,20192,1881,0
Montana       ,MT,2014           ,1023252,3361,38,202,2563,25525,3639,19826,2060,0
Montana       ,MT,2015           ,1032073,3647,38,210,2827,27276,3887,20966,2423,1
Montana       ,MT,2016           ,1038656,3886,37,268,2983,28156,3966,21427,2763,0
North Carolina,NC,1979           ,5606000,25009,600,4327,18945,220113,72687,134903,12523,0
North Carolina,NC,1980           ,5843665,26589,619,4810,19836,244585,83150,148804,12631,0
North Carolina,NC,1981           ,5951000,25986,541,4809,19285,243012,79545,151679,11788,0
North Carolina,NC,1982           ,6019000,26865,545,5168,19830,246593,78787,156701,11105,0
North Carolina,NC,1983           ,6082000,24911,490,4840,18249,229540,72348,147068,10124,0
North Carolina,NC,1984           ,6165000,24885,539,4612,18404,224437,69747,143700,10990,0
North Carolina,NC,1985           ,6255000,26327,520,4893,19426,231465,71985,147530,11950,0
North Carolina,NC,1986           ,6331000,30128,515,5551,22389,244121,77557,153378,13186,0
North Carolina,NC,1987           ,6413000,31039,519,6023,22634,267157,86964,165841,14352,0
North Carolina,NC,1988           ,6526000,32753,510,7085,23325,284557,90791,177426,16340,0
North Carolina,NC,1989           ,6571000,35902,584,8770,24584,309323,98792,191783,18748,0
North Carolina,NC,1990           ,6628637,41332,711,10082,28267,322306,101444,202059,18803,0
North Carolina,NC,1991           ,6737000,44355,769,11990,29265,352368,114009,218192,20167,0
North Carolina,NC,1992           ,6843000,46600,723,12784,30638,350447,113117,217717,19613,0
North Carolina,NC,1993           ,6945000,47178,785,13364,30650,345377,105270,220071,20036,1
North Carolina,NC,1994           ,7070000,46308,772,12811,30391,351397,104118,225937,21342,0
North Carolina,NC,1995           ,7195000,46508,677,12896,30615,359256,101995,234911,22350,1
North Carolina,NC,1996           ,7323000,43068,619,12001,28159,361616,98539,238511,24566,0
North Carolina,NC,1997           ,7425000,45071,614,12817,29292,362672,100002,238228,24442,0
North Carolina,NC,1998           ,7546000,43723,612,12133,28667,357892,99951,233325,24616,0
North Carolina,NC,1999           ,7650789,41474,552,12087,26680,354497,98457,230463,25577,0
North Carolina,NC,2000           ,8049313,40051,560,12595,24715,355921,97888,232767,25266,0
North Carolina,NC,2001           ,8206105,40465,505,13304,24573,363777,101889,237241,24647,0
North Carolina,NC,2002           ,8305820,39118,548,12205,24169,353708,99535,229307,24866,0
North Carolina,NC,2003           ,8421190,38243,506,12229,23369,359660,100687,232081,26892,0
North Carolina,NC,2004           ,8540468,38244,532,11782,23591,355328,101193,227147,26988,0
North Carolina,NC,2005           ,8672459,40650,585,12635,25128,353855,104298,221091,28466,0
North Carolina,NC,2006           ,8856505,42088,539,13468,25586,364549,107333,227114,30102,1
North Carolina,NC,2007           ,9061032,42231,584,13534,25727,369893,108700,233241,27952,0
North Carolina,NC,2008           ,9222414,43125,599,14323,25907,372763,111556,234480,26727,0
North Carolina,NC,2009           ,9380884,37946,489,11825,23326,343707,107830,215923,19954,1
North Carolina,NC,2010           ,9560234,34679,474,9620,22583,329202,102826,208057,18319,0
North Carolina,NC,2011           ,9651103,33421,498,9448,21516,337806,105534,215453,16819,0
North Carolina,NC,2012           ,9748364,34464,479,9392,22609,328594,99323,213151,16120,0
North Carolina,NC,2013           ,9848917,33587,463,9275,21325,305631,90182,201043,14406,0
North Carolina,NC,2014           ,9940387,32718,498,8411,21377,285498,79266,192609,13623,0
North Carolina,NC,2015           ,10035186,34734,517,8821,22805,275915,74760,187732,13423,5
North Carolina,NC,2016           ,10156689,37767,678,9336,24906,277765,72082,190377,15306,1
North Dakota  ,ND,1979           ,657000,403,10,65,274,17703,3029,13607,1067,0
North Dakota  ,ND,1980           ,652437,352,8,50,232,18984,3186,14629,1169,0
North Dakota  ,ND,1981           ,658000,444,15,85,287,19237,3294,14859,1084,0
North Dakota  ,ND,1982           ,670000,414,5,85,258,17328,3074,13314,940,0
North Dakota  ,ND,1983           ,680000,365,14,53,213,17828,2967,13983,878,0
North Dakota  ,ND,1984           ,686000,368,8,53,217,17354,2738,13856,760,0
North Dakota  ,ND,1985           ,685000,322,7,44,221,18032,2925,14297,810,0
North Dakota  ,ND,1986           ,679000,348,7,47,215,17343,2615,13914,814,0
North Dakota  ,ND,1987           ,672000,382,10,51,258,18656,3060,14768,828,0
North Dakota  ,ND,1988           ,663000,392,12,54,252,17695,2902,14007,786,0
North Dakota  ,ND,1989           ,660000,417,4,61,274,16485,2369,13370,746,0
North Dakota  ,ND,1990           ,638800,472,5,50,303,18196,2725,14621,850,0
North Dakota  ,ND,1991           ,635000,415,7,51,241,17326,2367,14154,805,0
North Dakota  ,ND,1992           ,636000,530,12,50,320,17935,2487,14498,950,0
North Dakota  ,ND,1993           ,635000,522,11,53,309,17387,2370,14073,944,0
North Dakota  ,ND,1994           ,638000,522,1,71,301,16933,2070,13899,964,0
North Dakota  ,ND,1995           ,641000,556,6,64,340,17817,2248,14421,1148,0
North Dakota  ,ND,1996           ,644000,541,14,71,301,16648,1991,13433,1224,0
North Dakota  ,ND,1997           ,641000,559,6,41,353,16821,2300,13367,1154,0
North Dakota  ,ND,1998           ,638000,570,7,65,286,16535,2274,13134,1127,0
North Dakota  ,ND,1999           ,633666,424,10,56,216,14748,2337,11375,1036,0
North Dakota  ,ND,2000           ,642200,523,4,56,294,14171,2093,11092,986,0
North Dakota  ,ND,2001           ,636550,505,7,60,274,14834,2165,11583,1086,0
North Dakota  ,ND,2002           ,633911,496,5,58,270,14762,2243,11501,1018,0
North Dakota  ,ND,2003           ,633400,508,9,53,286,13364,1959,10327,1078,0
North Dakota  ,ND,2004           ,636308,558,8,43,330,12493,2040,9516,937,0
North Dakota  ,ND,2005           ,634605,706,12,54,460,12848,2043,9732,1073,0
North Dakota  ,ND,2006           ,635867,1255,14,75,925,13359,2601,9672,1086,0
North Dakota  ,ND,2007           ,639715,1343,17,75,999,12796,2314,9500,982,0
North Dakota  ,ND,2008           ,641481,1441,11,73,1026,13029,2336,9782,911,0
North Dakota  ,ND,2009           ,646844,1723,12,107,1308,12813,2426,9474,913,0
North Dakota  ,ND,2010           ,674629,1548,10,90,1203,12010,2000,9137,873,0
North Dakota  ,ND,2011           ,684740,1699,24,91,1318,13334,2458,9891,985,0
North Dakota  ,ND,2012           ,701345,1723,25,127,1292,14297,2429,10687,1181,0
North Dakota  ,ND,2013           ,723857,1979,16,161,1447,15356,2979,10942,1435,0
North Dakota  ,ND,2014           ,740040,2001,23,175,1421,15857,2751,11559,1547,0
North Dakota  ,ND,2015           ,756835,1949,21,159,1378,17716,3296,12686,1734,0
North Dakota  ,ND,2016           ,755548,1905,16,181,1352,17451,3248,12249,1954,0
Nebraska      ,NE,1979           ,1574000,3556,65,1157,1996,59295,12804,42195,4296,0
Nebraska      ,NE,1980           ,1563921,3512,69,1286,1794,63818,14316,45692,3810,0
Nebraska      ,NE,1981           ,1576000,2861,49,1115,1374,62977,14383,45324,3270,0
Nebraska      ,NE,1982           ,1586000,3641,31,982,2299,59019,12867,43331,2821,0
Nebraska      ,NE,1983           ,1597000,3477,42,796,2300,57012,12408,42026,2578,0
Nebraska      ,NE,1984           ,1606000,3627,54,693,2499,52526,10339,39875,2312,0
Nebraska      ,NE,1985           ,1606000,3821,47,779,2619,55514,11730,41278,2506,0
Nebraska      ,NE,1986           ,1598000,4196,50,817,2936,57418,11956,42784,2678,0
Nebraska      ,NE,1987           ,1594000,4004,55,751,2853,61853,13516,45692,2645,0
Nebraska      ,NE,1988           ,1601000,4374,58,898,3033,61908,12251,46634,3023,0
Nebraska      ,NE,1989           ,1611000,4503,40,837,3245,61413,12010,46403,3000,0
Nebraska      ,NE,1990           ,1578385,5209,43,807,3886,61290,11424,47054,2812,0
Nebraska      ,NE,1991           ,1593000,5330,52,861,3970,64031,11574,49071,3386,0
Nebraska      ,NE,1992           ,1606000,5598,68,911,4115,63846,11477,49144,3225,0
Nebraska      ,NE,1993           ,1607000,6071,63,1003,4558,62725,10662,46811,5252,0
Nebraska      ,NE,1994           ,1623000,6322,51,1223,4548,65746,10963,48547,6236,0
Nebraska      ,NE,1995           ,1637000,6253,48,1067,4821,68140,10344,52044,5752,0
Nebraska      ,NE,1996           ,1652000,7182,48,1052,5635,66110,10152,50315,5643,0
Nebraska      ,NE,1997           ,1657000,7265,50,1097,5712,63717,9813,48363,5541,0
Nebraska      ,NE,1998           ,1663000,7507,51,1290,5749,65752,10544,49420,5788,0
Nebraska      ,NE,1999           ,1666028,7167,60,1264,5429,61277,10158,45679,5440,0
Nebraska      ,NE,2000           ,1711263,5606,63,1147,3960,64479,10131,49118,5230,0
Nebraska      ,NE,2001           ,1720039,5214,43,1128,3612,68963,9760,52713,6490,0
Nebraska      ,NE,2002           ,1727564,5428,48,1359,3557,68178,10329,51440,6409,0
Nebraska      ,NE,2003           ,1737475,5105,56,1165,3380,65189,10133,48924,6132,0
Nebraska      ,NE,2004           ,1747704,5393,40,1138,3595,61512,9826,46399,5287,0
Nebraska      ,NE,2005           ,1758163,5052,44,1040,3387,60348,9408,45359,5581,0
Nebraska      ,NE,2006           ,1768331,5197,51,1136,3433,59411,9535,44710,5166,0
Nebraska      ,NE,2007           ,1774571,5524,71,1115,3788,55765,9035,41484,5246,1
Nebraska      ,NE,2008           ,1783432,5570,69,1297,3603,51350,8731,38394,4225,0
Nebraska      ,NE,2009           ,1796619,5199,41,1220,3321,49731,8726,37496,3509,0
Nebraska      ,NE,2010           ,1830141,5093,54,1020,3345,48827,8318,36896,3613,0
Nebraska      ,NE,2011           ,1842234,4672,68,993,2912,50894,8725,38060,4109,0
Nebraska      ,NE,2012           ,1855350,4802,52,1128,2912,51203,8745,38301,4157,0
Nebraska      ,NE,2013           ,1868969,4949,56,1035,3011,49197,8945,35791,4461,0
Nebraska      ,NE,2014           ,1882980,5201,53,1044,3226,47526,7936,35063,4527,0
Nebraska      ,NE,2015           ,1893765,5167,62,994,3226,42597,6443,32148,4006,2
Nebraska      ,NE,2016           ,1907603,5661,49,946,3558,43197,6459,32009,4729,0
New Hampshire ,NH,1979           ,887000,1241,21,254,814,39373,10635,25856,2882,0
New Hampshire ,NH,1980           ,919114,1653,23,386,1085,41358,12067,26443,2848,0
New Hampshire ,NH,1981           ,935000,1375,27,335,859,39034,11090,25692,2252,0
New Hampshire ,NH,1982           ,951000,1187,21,322,690,35229,8987,24115,2127,0
New Hampshire ,NH,1983           ,959000,1200,19,231,763,30987,7882,21359,1746,0
New Hampshire ,NH,1984           ,977000,1308,10,227,869,29347,7190,20314,1843,0
New Hampshire ,NH,1985           ,998000,1405,21,266,927,31049,7608,21459,1982,0
New Hampshire ,NH,1986           ,1027000,1433,23,242,947,32767,7754,22675,2338,0
New Hampshire ,NH,1987           ,1057000,1581,32,280,988,34058,7344,24426,2288,0
New Hampshire ,NH,1988           ,1097000,1622,25,231,1090,34951,7489,24964,2498,0
New Hampshire ,NH,1989           ,1107000,1865,36,264,1238,37945,8157,27087,2701,0
New Hampshire ,NH,1990           ,1109252,1459,21,302,750,38976,8158,28111,2707,0
New Hampshire ,NH,1991           ,1105000,1318,40,365,583,36780,8126,26220,2434,0
New Hampshire ,NH,1992           ,1111000,1397,18,367,588,32828,6909,23754,2165,0
New Hampshire ,NH,1993           ,1125000,1550,23,307,721,31131,5795,23153,2183,0
New Hampshire ,NH,1994           ,1137000,1328,16,308,597,29837,5275,22260,2302,0
New Hampshire ,NH,1995           ,1148000,1314,21,314,646,29170,4806,22698,1666,0
New Hampshire ,NH,1996           ,1162000,1373,20,317,632,31436,5063,24611,1762,0
New Hampshire ,NH,1997           ,1173000,1328,16,274,643,29635,4612,23430,1593,0
New Hampshire ,NH,1998           ,1185000,1270,18,255,597,27405,3852,22079,1474,0
New Hampshire ,NH,1999           ,1201134,1159,18,257,539,26247,3698,21195,1354,0
New Hampshire ,NH,2000           ,1235786,2167,22,453,1170,27901,4992,20761,2148,0
New Hampshire ,NH,2001           ,1259359,2144,17,445,1224,27089,4889,20060,2140,0
New Hampshire ,NH,2002           ,1274405,2056,12,413,1185,26250,4838,19468,1944,0
New Hampshire ,NH,2003           ,1288705,1937,17,480,1002,26456,4589,19934,1933,0
New Hampshire ,NH,2004           ,1299169,2202,17,500,1219,26658,4979,19723,1956,0
New Hampshire ,NH,2005           ,1306819,1761,19,365,971,24031,4192,18493,1346,0
New Hampshire ,NH,2006           ,1314895,1785,13,435,1042,26060,4395,20179,1486,0
New Hampshire ,NH,2007           ,1315828,1896,12,451,1076,26394,5074,19909,1411,0
New Hampshire ,NH,2008           ,1315809,2054,14,421,1234,28387,4266,22714,1407,0
New Hampshire ,NH,2009           ,1324575,2125,11,454,1261,28790,4915,22748,1127,0
New Hampshire ,NH,2010           ,1316807,2204,13,450,1330,29230,5444,22789,997,0
New Hampshire ,NH,2011           ,1317807,2864,16,509,1758,32756,6244,25398,1114,0
New Hampshire ,NH,2012           ,1321617,2841,15,471,1869,32074,5988,25024,1062,0
New Hampshire ,NH,2013           ,1322616,2952,21,645,1708,30409,5283,24188,938,0
New Hampshire ,NH,2014           ,1327996,2625,16,544,1469,26098,4191,21051,856,0
New Hampshire ,NH,2015           ,1330111,2692,15,475,1558,23453,3482,19076,895,0
New Hampshire ,NH,2016           ,1335015,2668,19,431,1609,20323,2989,16454,880,0
New Jersey    ,NJ,1979           ,7332000,36747,484,18332,15894,390018,117421,221552,51045,0
New Jersey    ,NJ,1980           ,7342164,44373,504,22299,19313,425623,137900,234160,53563,0
New Jersey    ,NJ,1981           ,7401000,46674,542,24761,18997,410693,128274,231846,50573,0
New Jersey    ,NJ,1982           ,7438000,45175,482,22880,19664,377016,106418,223978,46620,0
New Jersey    ,NJ,1983           ,7468000,41304,399,20086,18553,344296,92391,206778,45127,0
New Jersey    ,NJ,1984           ,7515000,39659,402,18218,18593,325231,79871,202181,43179,0
New Jersey    ,NJ,1985           ,7562000,41172,407,19282,19059,344067,79923,213907,50237,0
New Jersey    ,NJ,1986           ,7620000,43623,399,20473,20220,355764,81595,215073,59096,0
New Jersey    ,NJ,1987           ,7672000,41507,351,17862,20735,362155,77392,219906,64857,0
New Jersey    ,NJ,1988           ,7720000,44993,411,18927,23055,363807,75675,219086,69046,0
New Jersey    ,NJ,1989           ,7736000,47111,394,21139,23129,360532,75548,213878,71106,0
New Jersey    ,NJ,1990           ,7730188,50057,432,23269,24049,371023,78628,219767,72628,0
New Jersey    ,NJ,1991           ,7760000,49257,406,22744,23848,372212,78821,221544,71847,1
New Jersey    ,NJ,1992           ,7789000,48745,397,22216,23740,345718,75508,206686,63524,0
New Jersey    ,NJ,1993           ,7879000,49390,418,23319,23438,328867,76738,195876,56253,0
New Jersey    ,NJ,1994           ,7904000,48544,396,22762,23414,319856,72074,195618,52164,0
New Jersey    ,NJ,1995           ,7945000,47652,409,22486,22830,326056,69533,206339,50184,1
New Jersey    ,NJ,1996           ,7988000,42459,338,18838,21307,303657,63259,193961,46437,0
New Jersey    ,NJ,1997           ,8053000,39673,337,16957,20650,287038,60894,184979,41165,0
New Jersey    ,NJ,1998           ,8115000,35720,325,15109,18663,260810,54459,171166,35185,0
New Jersey    ,NJ,1999           ,8143412,33540,287,14243,17601,243333,46998,160978,35357,0
New Jersey    ,NJ,2000           ,8414350,32298,289,13553,17099,233637,43924,155562,34151,0
New Jersey    ,NJ,2001           ,8511116,33094,336,14110,17370,240551,46812,156031,37708,0
New Jersey    ,NJ,2002           ,8575252,32252,339,13955,16593,227715,43899,148061,35755,0
New Jersey    ,NJ,2003           ,8642412,31488,406,13342,16452,220350,43457,142287,34606,0
New Jersey    ,NJ,2004           ,8685166,30943,392,13076,16144,211313,41030,139977,30306,0
New Jersey    ,NJ,2005           ,8703150,30919,417,13215,16079,203391,38980,136728,27683,0
New Jersey    ,NJ,2006           ,8724560,30550,427,13360,15562,198820,39384,134687,24749,0
New Jersey    ,NJ,2007           ,8685920,28544,381,12567,14564,192338,37234,133145,21959,0
New Jersey    ,NJ,2008           ,8682661,28351,376,12701,14152,199127,40402,138545,20180,0
New Jersey    ,NJ,2009           ,8707739,27113,319,11639,14114,180752,36945,128303,15504,0
New Jersey    ,NJ,2010           ,8799593,27055,371,11818,13885,183042,38732,128754,15556,0
New Jersey    ,NJ,2011           ,8834773,27203,380,12209,13608,189719,43238,129066,17415,0
New Jersey    ,NJ,2012           ,8867749,25727,388,11385,12919,181481,42338,122662,16481,0
New Jersey    ,NJ,2013           ,8911502,25748,404,12084,12071,167634,35883,118005,13746,0
New Jersey    ,NJ,2014           ,8938844,23319,352,10499,11188,154945,31707,111534,11704,0
New Jersey    ,NJ,2015           ,8935421,22879,363,9729,11414,145701,27960,105963,11778,1
New Jersey    ,NJ,2016           ,8978416,21861,378,8940,11089,138012,25229,101459,11324,1
New Mexico    ,NM,1979           ,1241000,7272,154,1502,5034,64563,18385,41745,4433,0
New Mexico    ,NM,1980           ,1295474,7967,170,1657,5579,69490,19335,45613,4542,0
New Mexico    ,NM,1981           ,1327000,8913,151,1868,6266,73369,21405,47252,4712,0
New Mexico    ,NM,1982           ,1359000,9982,158,1715,7453,79816,22135,53402,4279,0
New Mexico    ,NM,1983           ,1399000,9608,124,1595,7218,79175,21813,53077,4285,0
New Mexico    ,NM,1984           ,1424000,9798,130,1856,7029,79108,23349,51195,4564,0
New Mexico    ,NM,1985           ,1450000,10207,158,2003,7324,83843,25432,53398,5013,0
New Mexico    ,NM,1986           ,1479000,10731,170,1916,7952,87266,27283,54906,5077,0
New Mexico    ,NM,1987           ,1500000,9427,152,1625,7004,88775,26815,56777,5183,0
New Mexico    ,NM,1988           ,1510000,9938,173,1557,7628,89817,27737,56192,5888,0
New Mexico    ,NM,1989           ,1528000,10755,132,1607,8314,89693,26146,58201,5346,0
New Mexico    ,NM,1990           ,1515069,11821,139,1744,9185,89448,26343,58004,5101,0
New Mexico    ,NM,1991           ,1548000,12922,163,1862,10086,90474,26672,58441,5361,0
New Mexico    ,NM,1992           ,1581000,14781,141,2202,11448,86942,23896,57072,5974,0
New Mexico    ,NM,1993           ,1616000,15024,130,2237,11815,86236,22966,56723,6547,0
New Mexico    ,NM,1994           ,1654000,14708,177,2329,11336,87638,21945,57343,8350,0
New Mexico    ,NM,1995           ,1685000,13804,148,2604,10098,94508,24383,61478,8647,0
New Mexico    ,NM,1996           ,1713000,14399,197,2782,10332,98698,23586,65139,9973,0
New Mexico    ,NM,1997           ,1730000,14762,134,2966,10790,104721,25126,67188,12407,0
New Mexico    ,NM,1998           ,1737000,16700,190,2839,12714,100011,24213,65031,10767,0
New Mexico    ,NM,1999           ,1739844,14520,170,2579,10827,89220,21481,59613,8126,0
New Mexico    ,NM,2000           ,1819046,13786,135,2499,10230,86605,21339,57925,7341,0
New Mexico    ,NM,2001           ,1830935,14288,99,2695,10644,83095,19552,56406,7137,0
New Mexico    ,NM,2002           ,1852044,13719,152,2206,10334,80477,19634,53406,7437,0
New Mexico    ,NM,2003           ,1878562,12535,116,1937,9542,76816,18997,50595,7224,0
New Mexico    ,NM,2004           ,1903006,13081,169,2062,9811,79895,19924,52069,7902,0
New Mexico    ,NM,2005           ,1925985,12448,144,1893,9370,79575,20939,50707,7929,0
New Mexico    ,NM,2006           ,1954599,12797,134,2095,9495,76000,20906,45864,9230,0
New Mexico    ,NM,2007           ,1969915,13311,183,2323,9777,75168,20823,45442,8903,0
New Mexico    ,NM,2008           ,1984356,12967,161,2151,9537,75718,20706,46995,8017,0
New Mexico    ,NM,2009           ,2009671,12709,198,1932,9510,74639,21955,46182,6502,0
New Mexico    ,NM,2010           ,2065913,12147,140,1616,9432,70776,21023,44503,5250,0
New Mexico    ,NM,2011           ,2078674,11904,158,1720,9170,73549,21419,46730,5400,0
New Mexico    ,NM,2012           ,2083540,11660,116,1847,8740,75094,21384,48247,5463,0
New Mexico    ,NM,2013           ,2086895,12990,123,1832,9470,78958,21828,51146,5984,1
New Mexico    ,NM,2014           ,2085567,12465,101,2086,8797,73877,18505,49082,6290,1
New Mexico    ,NM,2015           ,2080328,13672,117,2485,9407,77212,17084,51485,8643,1
New Mexico    ,NM,2016           ,2085432,14585,139,2737,10182,81930,17280,52907,11743,2
Nevada        ,NV,1979           ,702000,5866,123,2861,2464,56132,19799,31388,4945,0
Nevada        ,NV,1980           ,800312,7304,160,3686,2920,63556,23263,34864,5429,0
Nevada        ,NV,1981           ,845000,7575,148,3870,3009,65027,23046,36955,5026,0
Nevada        ,NV,1982           ,881000,7096,120,3697,2737,62512,21256,36279,4977,1
Nevada        ,NV,1983           ,891000,5838,114,2737,2530,53871,17922,31749,4200,0
Nevada        ,NV,1984           ,911000,5726,98,2542,2533,54045,18023,31508,4514,0
Nevada        ,NV,1985           ,936000,6244,96,2573,3011,55294,17312,33336,4646,0
Nevada        ,NV,1986           ,963000,6923,121,2763,3414,53647,15446,33601,4600,0
Nevada        ,NV,1987           ,1007000,7006,85,2744,3555,57154,16408,35157,5589,0
Nevada        ,NV,1988           ,1060000,8275,111,3087,4295,60128,16376,37401,6351,0
Nevada        ,NV,1989           ,1111000,6947,91,2784,3410,62732,15607,40686,6439,0
Nevada        ,NV,1990           ,1201833,7222,116,2864,3494,65652,16434,42097,7121,0
Nevada        ,NV,1991           ,1284000,8693,152,4012,3681,72183,18026,45781,8376,0
